pitcher_name,game_year,team,pitcher,player_name.x,role,appearences,threat,pressure,momentum,danger,hero_save,hero_hold,hero_losing,hero_total,threat_plus,pressure_plus,momentum_plus,danger_plus,hero_save_plus,hero_hold_plus,hero_losing_plus,hero_plus,player_name.y,avg_danger_final,total_appearances.x,player_name,avg_net_danger,total_appearances.y
Keegan Thompson,2023,CHC,624522,"Thompson, Keegan",RP,19,0.436864536,-0.090453665,0.005412674,-0.037598076,0.665744957,-0.029666549,0.730046081,1.36612449,94.91617544,97.7048352,96.70559034,98.82602629,96.11540998,90.64076147,106.5091882,94.66615476,"Thompson, Keegan",-0.016075793,19,"Thompson, Keegan",0.021522283,19
Keegan Thompson,2024,CHC,624522,"Thompson, Keegan",RP,24,0.470569566,-0.093945566,0.00650126,-0.037446295,0.806160128,0.697864932,0.347812245,1.851837305,105.4600105,98.58939983,106.9575643,99.30318281,96.46167471,98.53693823,96.35113013,96.22178674,"Thompson, Keegan",-0.005878104,24,"Thompson, Keegan",0.031568191,24
Kendall Graveman,2023,HOU,608665,"Graveman, Kendall",RP,68,0.46201608,-0.12379391,0.006376004,-0.047643799,1.524925562,0.679850664,0.876291714,3.08106794,100.516428,109.1133558,104.2892394,107.7725851,102.4316135,99.87040448,110.3808662,103.794958,"Graveman, Kendall",-0.004093313,68,"Graveman, Kendall",0.043550486,68
Kenley Jansen,2023,BOS,445276,"Jansen, Kenley",RP,51,0.45006571,-0.158180828,0.005447355,-0.058888293,2.584901075,0.238853278,0.171882282,2.995636636,97.85555413,120.8800315,96.97861218,117.7867511,110.2239462,94.13375938,91.73247003,103.3401992,"Jansen, Kenley",-0.005124697,51,"Jansen, Kenley",0.053763599,51
Kenley Jansen,2024,BOS,445276,"Jansen, Kenley",RP,54,0.468982361,-0.166331644,0.006409216,-0.061659457,3.966179101,2.1803816,0.022421398,6.168982099,105.0480955,123.7367008,106.1337004,120.7017267,118.5943171,115.6846994,87.74220775,117.4161723,"Jansen, Kenley",-0.001245996,54,"Jansen, Kenley",0.060413461,54
Kevin Ginkel,2023,ARI,656464,"Ginkel, Kevin",RP,60,0.435406337,-0.093052723,0.005412256,-0.037465509,1.215961018,1.310735483,0.649545357,3.176241858,94.59149236,98.59419291,96.70230664,98.70796378,100.1602832,108.0771704,104.378028,104.3015776,"Ginkel, Kevin",-0.00701098,60,"Ginkel, Kevin",0.030454537,60
Kevin Ginkel,2024,ARI,656464,"Ginkel, Kevin",RP,72,0.446018401,-0.12147906,0.00553358,-0.046814043,3.130411245,0.847101293,0.340095468,4.317608006,99.08843997,108.1546792,98.29614412,107.5819931,112.7406335,100.263104,96.14696601,108.3271243,"Ginkel, Kevin",-0.006820638,72,"Ginkel, Kevin",0.039993406,72
Kevin Kelly,2023,TB,687330,"Kelly, Kevin",RP,57,0.422579072,-0.097400468,0.006266055,-0.035148954,1.546539509,1.80389283,0.021158641,3.37159098,91.73536858,100.0819248,103.4236837,96.64487764,102.5905069,114.4923301,87.74224211,105.3414391,"Kelly, Kevin",-0.006165357,57,"Kelly, Kevin",0.028983597,57
Kevin Kelly,2024,TB,687330,"Kelly, Kevin",RP,68,0.425524451,-0.111196751,0.006021999,-0.037122455,2.240467379,1.797271141,1.089404889,5.127143408,93.76980658,104.5825515,102.667841,99.01698689,106.5075034,111.2533923,115.971576,112.3014189,"Kelly, Kevin",-0.005783324,68,"Kelly, Kevin",0.031339131,68
Keynan Middleton,2023,NYY,641871,"Middleton, Keynan",RP,51,0.46050853,-0.089707183,0.005827801,-0.034608667,0.4720794,1.036769377,0.716019415,2.224868192,100.1807564,97.44940076,99.97360721,96.16370619,94.69169176,104.5133254,106.137849,99.23732723,"Middleton, Keynan",-0.008929646,51,"Middleton, Keynan",0.025679021,51
Kirby Snead,2023,SEA,669912,"Snead, Kirby",RP,15,0.39022528,-0.122343301,0.00613894,-0.038659895,-0.259561607,0.152586777,0.071548649,-0.03542618,84.53146058,108.6169794,102.4229926,99.77166503,89.31308628,93.01157518,89.07625724,87.20557039,"Snead, Kirby",-0.007836218,15,"Snead, Kirby",0.030823677,15
Kirby Yates,2023,ATL,489446,"Yates, Kirby",RP,61,0.476302253,-0.086300088,0.006489683,-0.03668083,1.872002569,-0.666949894,0.320139237,1.525191911,103.6973929,96.28354495,105.1841598,98.00914122,104.9831248,82.35076135,95.65739537,95.51288542,"Yates, Kirby",-0.000576291,61,"Yates, Kirby",0.036104538,61
Kirby Yates,2024,TEX,489446,"Yates, Kirby",RP,61,0.433812956,-0.158328206,0.005148733,-0.054683056,6.446577627,1.933144218,0.126144613,8.505866458,95.92085718,120.9562647,94.85148957,114.5362859,135.9669259,112.8249895,90.48643093,128.8887613,"Yates, Kirby",-0.001122982,61,"Yates, Kirby",0.053560074,61
Kody Funderburk,2024,MIN,681892,"Funderburk, Kody",RP,27,0.488170611,-0.067231102,0.007389943,-0.029083778,0.737828609,-0.381525524,0.203003413,0.559306499,110.0278708,89.30865557,114.9119076,91.91275226,95.98308358,86.05199955,92.51989762,89.87629741,"Funderburk, Kody",-0.008883615,27,"Funderburk, Kody",0.020200163,27
Kris Bubic,2024,KC,663460,"Bubic, Kris",RP,27,0.514611237,-0.099994203,0.00487926,-0.046787226,1.468824346,0.513685753,0.03513821,2.017648309,116.8897982,100.690728,92.43951869,107.5582927,101.1029475,96.40660093,88.07865866,97.0358114,"Bubic, Kris",-0.003506444,27,"Bubic, Kris",0.043280781,27
Kyle Finnegan,2023,WSH,640448,"Finnegan, Kyle",RP,67,0.48197972,-0.151823301,0.005262251,-0.059035462,4.667958462,1.227992453,0.215104107,6.111055022,104.96154,118.7045833,95.52141339,117.9178175,125.5373906,107.0008207,92.87671608,119.9238606,"Finnegan, Kyle",-0.002134456,67,"Finnegan, Kyle",0.056901007,67
Kyle Finnegan,2024,WSH,640448,"Finnegan, Kyle",RP,65,0.457902513,-0.147970041,0.005288662,-0.057267597,3.073478124,1.50561932,0.07628689,4.655384334,102.1726299,117.3577843,96.10395125,116.8203914,112.3418763,107.8799558,89.16733647,109.9853873,"Finnegan, Kyle",-0.000276168,65,"Finnegan, Kyle",0.05699143,65
Kyle Leahy,2024,STL,681517,"Leahy, Kyle",RP,33,0.397946609,-0.065396439,0.006691389,-0.021076246,0.349461876,0.625584325,0.75373836,1.728784561,86.6127466,88.67128438,108.6593532,84.83604249,93.26297902,97.70089328,107.0907881,95.61767745,"Leahy, Kyle",-0.012097493,33,"Leahy, Kyle",0.008978753,33
Kyle Muller,2023,OAK,666205,"Muller, Kyle",RP,21,0.459463876,-0.081441245,0.001586091,-0.034219599,-0.480405981,0.49778795,0.162253137,0.179635106,99.94815327,94.62092335,66.58149696,95.81720893,87.68956497,97.50207032,91.47754995,88.35036159,"Muller, Kyle",-0.017077635,21,"Muller, Kyle",0.017141964,21
Kyle Muller,2024,OAK,666205,"Muller, Kyle",RP,21,0.52994998,-0.047032363,0.007528902,-0.029099437,0.135009214,-0.0722303,0.985293834,1.048072747,120.8705412,82.2915083,116.1556865,91.92659132,91.76096143,89.62951117,113.2170917,92.27582321,"Muller, Kyle",-0.007817636,21,"Muller, Kyle",0.021281802,21
Kyle Nelson,2023,ARI,669459,"Nelson, Kyle",RP,68,0.36950984,-0.093560873,0.005190926,-0.030464324,0.86280102,-0.023850983,0.513234356,1.352184393,79.91895267,98.76807434,94.95992253,92.47282088,97.56405325,90.71641234,100.7693574,94.59195033,"Nelson, Kyle",-0.020291665,68,"Nelson, Kyle",0.010172658,68
Kyle Nicolas,2024,PIT,693312,"Nicolas, Kyle",RP,51,0.44085853,-0.079791586,0.007227156,-0.03063648,0.63240365,0.438616621,0.408821489,1.47984176,97.74933939,93.67223336,113.4548483,93.28496316,95.24469151,95.53830207,97.96526235,94.39552949,"Nicolas, Kyle",-0.004848554,51,"Nicolas, Kyle",0.025787926,51
Landen Roupp,2024,SF,694738,"Roupp, Landen",RP,23,0.388334179,-0.059415654,0.005477629,-0.022447601,0.48087486,0.465239915,1.068420408,2.014535183,84.11810836,86.59352832,97.79534003,86.04798645,94.18339013,95.84624456,115.4163859,97.02052797,"Roupp, Landen",-0.004548972,23,"Roupp, Landen",0.017898629,23
Lane Ramsey,2023,CHW,682010,"Ramsey, Lane",RP,21,0.492339148,-0.060539559,0.007365038,-0.030434885,0.172496274,0.136325641,0.531774787,0.840596702,107.2681742,87.46868713,112.0752313,92.44660343,92.48932827,92.80004475,101.2601932,91.86872155,"Ramsey, Lane",-0.006980913,21,"Ramsey, Lane",0.023453972,21
Lucas Erceg,2023,OAK,668674,"Erceg, Lucas",RP,50,0.429779426,-0.115611141,0.007655567,-0.04282267,1.173807579,2.115672802,0.12766317,3.417143551,93.33860225,106.3133375,114.3623681,103.4789658,99.85039528,118.5480708,90.56182199,105.5839197,"Erceg, Lucas",-0.009444212,50,"Erceg, Lucas",0.033378451,50
Lucas Erceg,2024,KC,668674,"Erceg, Lucas",RP,61,0.451179577,-0.121961393,0.004722725,-0.048523269,2.892606675,1.460647572,0.50685356,4.860107807,100.4278792,108.3222444,91.0384128,109.0925331,111.0750601,107.3597831,100.5589139,110.990447,"Erceg, Lucas",-0.009869011,61,"Erceg, Lucas",0.038654258,61
Lucas Sims,2023,CIN,608371,"Sims, Lucas",RP,67,0.505207375,-0.144449882,0.005549913,-0.059257334,4.655580645,2.108689531,0.530644533,7.294914709,110.1334188,116.1815122,97.78598748,118.115413,125.446396,118.45723,101.230271,126.2256556,"Sims, Lucas",-0.00823658,67,"Sims, Lucas",0.051020754,67
Lucas Sims,2024,BOS,608371,"Sims, Lucas",RP,58,0.480239172,-0.116952918,0.005772835,-0.047420087,2.025324842,0.496994669,0.137864549,2.66018406,107.969487,106.5822737,100.4376398,108.117588,105.000654,96.21354089,90.79650733,100.1902459,"Sims, Lucas",-0.010539926,58,"Sims, Lucas",0.036880161,58
Luis Frías,2023,ARI,666818,"Frías, Luis",RP,29,0.405595228,-0.065774628,0.006394392,-0.022626768,-0.383098659,0.195005271,0.68489502,0.496801632,87.95373925,89.26004729,104.4339925,85.49282002,88.40491265,93.56336948,105.313868,90.03866846,"Frías, Luis",-0.008773232,29,"Frías, Luis",0.013853536,29
Luis García,2023,SD,472610,"García, Luis",RP,61,0.450507553,-0.076534354,0.005279795,-0.031448007,-0.506758573,1.008672743,0.885677965,1.387592136,97.95393497,92.94186079,95.65952846,93.34887336,87.49583582,104.1478348,110.629356,94.78042903,"García, Luis",-0.011281821,61,"García, Luis",0.020166187,61
Luis García,2024,BOS,472610,"García, Luis",RP,60,0.483730827,-0.112348356,0.006029486,-0.044795002,2.038624068,0.83869816,0.743975499,3.621297727,108.8756488,104.9826251,102.7348511,105.797652,105.0938012,100.1659078,106.8324904,104.9086917,"García, Luis",-0.00326458,60,"García, Luis",0.041530423,60
Luis Peralta,2024,COL,678821,"Peralta, Luis",RP,15,0.385508006,-0.086434754,0.006560364,-0.03002594,0.647959639,0.220125368,0.305064223,1.17314923,83.38465405,95.98010458,107.4865875,92.74539411,95.35364502,93.01108877,95.22013826,92.88986775,"Peralta, Luis",-0.007818235,15,"Peralta, Luis",0.022207705,15
Luke Jackson,2023,SF,592426,"Jackson, Luke",RP,33,0.386343511,-0.079595138,0.006067919,-0.026146278,0.264265175,0.25268973,0.088111844,0.605066748,83.66714449,93.98921406,101.8638921,88.62723886,93.16396065,94.31374869,89.51474797,90.61497373,"Jackson, Luke",-0.003776674,33,"Jackson, Luke",0.022369617,33
Luke Jackson,2024,ATL,592426,"Jackson, Luke",RP,52,0.4209029,-0.06877158,0.007091056,-0.027443383,-0.106113913,0.280845985,0.139512476,0.314244548,92.57041209,89.84382586,112.2366531,90.46304206,90.07214501,93.7134233,90.84010681,88.67320191,"Jackson, Luke",-0.005835905,52,"Jackson, Luke",0.021607478,52
Luke Little,2024,CHC,681432,"Little, Luke",RP,30,0.424140184,-0.094933014,0.005846537,-0.033205647,0.359635011,0.872506211,0.352239719,1.584380941,93.41055876,98.93244437,101.0973301,95.55548179,93.33423124,100.5569539,96.46826856,94.90874917,"Little, Luke",-0.016907185,29,"Little, Luke",0.016931595,29
Luke Weaver,2023,NYY,596133,"Weaver, Luke",RP,29,0.497172192,-0.084679314,0.001010696,-0.039715065,0.170852447,0.70089911,0.879530589,1.751282146,108.3443017,95.72894085,62.05180202,100.7113819,92.47724379,100.1442099,110.4666116,96.71638473,"Weaver, Luke",-0.029492559,29,"Weaver, Luke",0.010222506,29
Luke Weaver,2024,NYY,596133,"Weaver, Luke",RP,62,0.433296453,-0.105372419,0.005778704,-0.040600115,5.757000283,0.863457057,0.933565702,7.554023042,95.78681309,102.559148,100.490173,102.0903922,131.1371547,100.4522855,111.8485115,124.2158265,"Weaver, Luke",-0.010937759,62,"Weaver, Luke",0.029662356,62
Manuel Rodríguez,2024,TB,655889,"Rodríguez, Manuel",RP,40,0.46967332,-0.128080893,0.005529962,-0.050361734,1.86635754,0.885590298,0.436168301,3.188116138,105.2274149,110.4481903,98.26375685,110.7172885,103.8872536,100.7082931,98.6887817,102.7820506,"Rodríguez, Manuel",-0.008855362,40,"Rodríguez, Manuel",0.041506372,40
Mark Leiter Jr.,2023,CHC,643410,"Leiter Jr., Mark",RP,69,0.463817205,-0.119597953,0.005624533,-0.046369392,2.788526485,0.850904321,0.337416464,3.97684727,100.9174672,107.6775636,98.37341999,106.6376188,111.7208835,102.0955291,96.11478926,108.5632746,"Leiter Jr., Mark",-0.009080035,69,"Leiter Jr., Mark",0.037289357,69
Mark Leiter Jr.,2024,NYY,643410,"Leiter Jr., Mark",RP,60,0.489902602,-0.118900819,0.006001989,-0.047919193,1.437486597,2.640517139,0.145625211,4.223628947,110.4773609,107.2589849,102.4887334,108.5586767,100.8834592,121.0069291,91.00183252,107.8657479,"Leiter Jr., Mark",-0.00929863,60,"Leiter Jr., Mark",0.038620563,60
Mason Englert,2023,DET,669438,"Englert, Mason",RP,31,0.451632698,-0.079261609,0.006509847,-0.032914644,-0.090852344,1.347424311,0.358932776,1.615504743,98.20446013,93.87508548,105.3428952,94.65503693,90.55334011,108.5544312,96.68440787,95.99362901,"Englert, Mason",-0.009864718,31,"Englert, Mason",0.023049926,31
Mason Miller,2024,OAK,695243,"Miller, Mason",RP,55,0.467556269,-0.155363805,0.005436106,-0.061392799,5.157751181,3.143132345,0.011395254,8.312278781,104.6779932,119.9264165,97.42368027,120.4660657,126.9400387,126.8205066,87.45048714,127.9383712,"Miller, Mason",-0.000228778,55,"Miller, Mason",0.061164021,55
Mason Thompson,2023,WSH,666168,"Thompson, Mason",RP,51,0.447687184,-0.100476778,0.006275274,-0.037684474,0.120752468,0.427737115,0.745889589,1.294379171,97.32595056,101.1345908,103.4962599,98.90297091,92.10893745,96.59082505,106.9286261,94.28424777,"Thompson, Mason",-0.023957205,51,"Thompson, Mason",0.013727265,51
Matt Barnes,2023,MIA,598264,"Barnes, Matt",RP,24,0.414562843,-0.082150454,0.006348824,-0.027343855,0.238185218,0.024432738,0.260996986,0.523614942,89.95047179,94.86360371,104.0752664,89.69378159,92.97223575,91.34450352,94.09167511,90.1813982,"Barnes, Matt",-0.007394975,24,"Barnes, Matt",0.01994888,24
Matt Bowman,2024,BAL,621199,"Bowman, Matt",RP,25,0.478639753,-0.055937832,0.006810751,-0.022274252,0.767289764,0,0.589502379,1.356792143,107.5544025,85.38531485,109.7277269,85.89478796,96.18942829,90.46497425,102.7455681,93.79143554,"Bowman, Matt",-0.003540351,25,"Bowman, Matt",0.0187339,25
Matt Brash,2023,SEA,666374,"Brash, Matt",RP,78,0.413679632,-0.123480167,0.005236593,-0.043356922,2.290565083,1.559013936,0.646236418,4.495815437,89.75381583,109.0059978,95.31942924,103.9547621,108.0601566,111.3068616,104.2904278,111.3257903,"Brash, Matt",-0.004638167,78,"Brash, Matt",0.038718756,78
Matt Carasiti,2023,COL,571539,"Carasiti, Matt",RP,16,0.608479462,-0.061636644,0.005041025,-0.04148893,1.233611504,0.139113465,0.341597196,1.714322164,133.1280219,87.8440927,93.77985107,102.2911578,100.2900395,92.83630972,96.22546913,96.51964331,"Carasiti, Matt",-0.001990802,16,"Carasiti, Matt",0.039498128,16
Matt Festa,2024,TEX,670036,"Festa, Matt",RP,19,0.393651287,-0.079359848,0.004385715,-0.03476102,0.198410671,0.04510173,0.3629967,0.6065091,85.49801571,93.52224524,88.02193604,96.93005271,92.20502262,90.98665046,96.75286789,90.10803162,"Festa, Matt",-0.003307039,19,"Festa, Matt",0.031453981,19
Matt Koch,2023,COL,571863,"Koch, Matt",RP,39,0.536321665,-0.103451561,0.006035252,-0.049585943,-0.117147472,1.879130247,0.27100443,2.032987204,117.0613387,102.152516,101.6067315,109.5022279,90.3600334,115.4710442,94.35661019,98.21592691,"Koch, Matt",-0.016475111,39,"Koch, Matt",0.033110832,39
Matt Moore,2023,MIA,519043,"Moore, Matt",RP,50,0.443597599,-0.146321439,0.006624596,-0.052049792,2.551898872,2.364889928,-0.023474307,4.893314493,96.41536192,116.8219306,106.2462358,111.6964922,109.9813329,121.7899726,86.56063825,113.4417147,"Moore, Matt",-0.003419944,50,"Moore, Matt",0.048629848,50
Matt Moore,2024,LAA,519043,"Moore, Matt",RP,51,0.456338837,-0.105864151,0.006046127,-0.039597292,1.347073051,0.557377629,0.908258656,2.812709335,101.7668214,102.7299783,102.8838046,101.2041411,100.2502065,96.91196985,111.1789585,100.9390462,"Moore, Matt",-0.011756146,51,"Moore, Matt",0.027841146,51
Matt Strahm,2023,PHI,621381,"Strahm, Matt",RP,56,0.476068601,-0.107288968,0.004886317,-0.045264007,3.003177044,1.040388865,0.991699976,5.035265886,103.6453679,103.4656178,92.56194578,105.6531811,113.2988714,104.5604089,113.4361618,114.1973351,"Strahm, Matt",-0.009041416,56,"Strahm, Matt",0.036222591,56
Matt Strahm,2024,PHI,621381,"Strahm, Matt",RP,66,0.457598696,-0.118504765,0.00622238,-0.045358807,1.420159682,1.677170205,0.982902369,4.080232256,102.0937827,107.1213935,104.4613941,106.2959181,100.7621022,109.864226,113.1538203,107.161763,"Strahm, Matt",-0.003931943,66,"Strahm, Matt",0.041426864,66
Matthew Liberatore,2023,STL,669461,"Liberatore, Matthew",RP,22,0.427696861,-0.088098579,0.003104684,-0.034859665,1.27245614,-1.197764825,0.959697155,1.03438847,92.87489744,96.89896113,78.53635333,96.38724087,100.575603,75.44573886,112.5889254,92.90029312,"Liberatore, Matthew",-0.013469592,22,"Liberatore, Matthew",0.021390066,22
Matthew Liberatore,2024,STL,669461,"Liberatore, Matthew",RP,60,0.380874768,-0.079796922,0.005404567,-0.026802923,0.335816867,2.332751182,1.128300796,3.796868845,82.18222639,93.67408701,97.14138603,89.89703142,93.16740994,117.447106,117.0006518,105.7706322,"Liberatore, Matthew",-0.008156574,60,"Liberatore, Matthew",0.018646348,60
Mauricio Llovera,2023,BOS,661440,"Llovera, Mauricio",RP,30,0.512145831,-0.073894648,0.007567096,-0.036663096,-0.416110438,-0.086512851,0.463023561,-0.039599728,111.678338,92.03859383,113.6658979,97.99334785,88.16222897,89.90128529,99.44008676,87.18335421,"Llovera, Mauricio",-0.00017571,30,"Llovera, Mauricio",0.036487386,30
Michael Fulmer,2023,CHC,605242,"Fulmer, Michael",RP,58,0.466198323,-0.096421874,0.006169691,-0.036990187,0.584185646,-0.217219481,0.764423352,1.131389517,101.447648,99.74706474,102.6650752,98.28464947,95.51583265,88.20100866,107.4192853,93.4166387,"Fulmer, Michael",-0.011102028,58,"Fulmer, Michael",0.025888159,58
Michael Grove,2023,LAD,675627,"Grove, Michael",RP,18,0.418561457,-0.09354098,0.000387008,-0.035012603,1.113763292,0.169031481,0.023266007,1.30606078,90.84080486,98.76126712,57.14193114,96.5234455,99.40898408,93.22549352,87.7980321,94.34643005,"Grove, Michael",-0.018252588,18,"Grove, Michael",0.016760016,18
Michael Grove,2024,LAD,675627,"Grove, Michael",RP,39,0.445387521,-0.102819267,0.005957452,-0.042123156,1.039483545,0.954668295,0.276882786,2.271034626,98.92471271,101.6721698,102.0900926,103.4363904,98.09586229,101.5072945,94.47453707,98.27977415,"Grove, Michael",-0.006352323,39,"Grove, Michael",0.035770833,39
Michael Kelly,2024,OAK,547184,"Kelly, Michael",RP,28,0.366121989,-0.089396665,0.005418667,-0.030334007,0.1697102,0.264641079,0.32142815,0.755779429,78.35355384,97.00908792,97.26759214,93.01765038,92.0040057,93.52598672,95.65308152,90.84085228,"Kelly, Michael",-0.003590873,28,"Kelly, Michael",0.026743134,28
Michael King,2023,NYY,650633,"King, Michael",RP,49,0.424916942,-0.129376811,0.003596943,-0.046272459,2.669761078,1.81903187,1.82863015,6.317423099,92.25591954,111.0237387,82.41157283,106.551292,110.8477883,114.6892639,135.592886,121.022377,"King, Michael",-0.011732865,49,"King, Michael",0.034539594,49
Michael King,2024,SD,650633,"King, Michael",RP,31,0.504912645,-0.091964533,0.000355648,-0.042121631,4.504141784,3.438917052,0.534192352,8.477251188,114.372799,97.90117847,51.9499875,103.4350422,122.3621855,130.2417467,101.2822211,128.7482789,NA,NA,NA,NA,NA,NA
Michael Kopech,2023,CHW,656629,"Kopech, Michael",RP,30,0.476710921,-0.091150883,0.000668997,-0.038451487,0.973887398,1.594130713,0.78931025,3.357328361,103.7883872,97.94341253,59.36183574,99.58606035,98.38069665,111.7636726,108.0781361,105.2655179,"Kopech, Michael",-0.010632627,30,"Kopech, Michael",0.02781886,30
Michael Kopech,2024,LAD,656629,"Kopech, Michael",RP,67,0.429862269,-0.14125804,0.005486603,-0.048722597,1.782670085,1.495017865,0.48864161,3.766329561,94.89556648,115.0260001,97.8756665,109.2686905,103.3011101,107.7573324,100.0770772,105.6207041,"Kopech, Michael",-0.000345903,67,"Kopech, Michael",0.048376695,67
Michael Petersen,2024,MIA,656848,"Petersen, Michael",RP,16,0.478874315,-0.074359358,0.008177905,-0.030378607,0.415147063,0.570345029,0.030947787,1.016439879,107.6152765,91.78504896,121.9647223,93.05706634,93.72303535,97.06195932,87.96779192,92.12052631,"Petersen, Michael",-0.007728078,16,"Petersen, Michael",0.022650529,16
